timestamp,src_ip,dst_ip,username,department,protocol,source_port,destination_port,packet_size,bytes_sent,bytes_received,session_duration,login_time,logout_time,login_success,failed_login_count,file_access_count,email_sent_count,usb_inserted,database_queries,privilege_level,access_sensitive_data,off_hours_activity,geo_location,vpn_used,anomaly_score,insider_threat_label
33:54.1,192.168.85.107,192.168.30.86,user_98,Research,UDP,3128,445,632,1074312,863525,3458,33:54.1,31:32.1,1,1,80,14,0,17,Admin,0,0,Germany,0,31.36,0
56:22.0,172.28.246.42,172.28.199.3,user_574,Operations,HTTPS,13909,443,872,1342297,1217183,4307,56:22.0,08:09.0,1,2,54,13,0,49,User,1,0,India,1,42.45,0
50:36.9,10.6.158.31,10.104.13.12,user_86,Research,SSH,38783,445,752,1277507,1390709,4439,50:36.9,04:35.9,1,5,151,10,1,135,PowerUser,1,1,Germany,0,91.51,1
43:23.6,172.22.174.165,10.246.90.207,user_562,Operations,TCP,47958,445,1378,351538,318230,2721,43:23.6,28:44.6,1,0,76,6,0,124,Admin,0,0,Germany,1,32.49,0
53:38.5,192.168.95.252,172.28.63.165,user_430,HR,HTTPS,19180,443,474,341877,405939,3433,53:38.5,50:51.5,1,2,10,22,0,74,Admin,1,0,India,1,63.36,1
09:39.1,172.27.43.23,192.168.7.36,user_16,IT,HTTPS,58408,3389,1456,337863,771400,3588,09:39.1,09:27.1,1,5,99,7,0,1,PowerUser,1,0,India,0,44.95,0
55:17.3,192.168.157.161,10.232.118.191,user_383,Research,RDP,7798,3389,314,1590981,1665523,2645,55:17.3,39:22.3,1,19,293,32,0,126,PowerUser,1,1,Singapore,1,84.5,1
17:35.3,10.241.245.53,172.29.168.180,user_266,IT,UDP,14161,80,815,700366,951066,900,17:35.3,32:35.3,1,0,41,25,1,24,Admin,1,1,USA,0,58.5,0
24:07.9,172.18.77.123,172.21.106.138,user_139,Operations,RDP,47445,3389,1151,695586,839986,3584,24:07.9,23:51.9,1,0,129,12,0,141,PowerUser,1,0,Germany,0,52.72,1
35:45.6,10.92.137.31,10.120.96.241,user_158,HR,HTTPS,53505,22,1336,710674,1312327,5975,35:45.6,15:20.6,1,18,245,21,1,77,Admin,1,1,UK,0,87.21,1
12:31.7,172.31.148.83,10.159.37.17,user_52,IT,TCP,49829,80,900,141237,1367659,3004,12:31.7,02:35.7,1,0,29,31,0,87,Admin,0,0,UK,1,40.9,0
20:53.7,10.179.104.17,172.26.77.109,user_579,Finance,UDP,56215,3389,88,386394,2920002,2720,20:53.7,06:13.7,1,0,64,0,0,19,PowerUser,0,0,Germany,0,44.85,0
58:46.3,192.168.175.132,10.114.128.108,user_176,Admin,HTTPS,33390,443,869,606057,698235,2620,58:46.3,42:26.3,1,10,91,17,0,77,User,0,0,UK,1,26.64,0
42:33.0,10.139.29.149,172.21.36.168,user_133,Research,UDP,21143,445,1440,879604,489204,2929,42:33.0,31:22.0,1,8,127,14,1,147,PowerUser,1,0,Germany,0,31.51,0
12:33.0,192.168.138.190,192.168.195.95,user_50,Operations,UDP,37360,3389,1245,1085307,732734,2346,12:33.0,51:39.0,0,2,190,11,0,65,PowerUser,0,0,Germany,0,57.77,0
47:30.2,172.18.150.78,172.29.41.203,user_458,Research,SMB,38321,443,1199,1048703,196833,1366,47:30.2,10:16.2,1,2,103,0,0,61,Admin,1,0,Germany,0,12.29,0
08:04.9,192.168.85.116,10.64.159.20,user_144,IT,SMB,39514,80,881,1484299,901527,5627,08:04.9,41:51.9,1,0,119,22,0,83,Admin,0,0,India,0,52.57,0
25:08.4,192.168.153.151,192.168.206.234,user_445,Admin,HTTPS,2208,443,835,287469,544596,1757,25:08.4,54:25.4,1,1,8,12,1,40,Admin,1,0,Singapore,1,52.1,0
16:49.7,192.168.111.202,10.52.150.134,user_190,HR,SSH,56492,22,1216,920269,1154451,1467,16:49.7,41:16.7,0,3,174,15,0,1,User,1,1,USA,1,33.78,0
01:32.9,172.17.43.72,10.10.213.248,user_541,Operations,TCP,4173,22,1247,571273,883466,1841,01:32.9,32:13.9,1,8,43,31,0,73,PowerUser,0,0,USA,0,58.15,0
48:15.8,10.39.182.168,172.21.103.129,user_89,Research,UDP,48943,3389,215,87013,264828,4589,48:15.8,04:44.8,1,6,88,12,0,1,Admin,1,0,India,0,54.83,0
37:48.3,192.168.157.208,10.52.194.201,user_255,Finance,SMB,54357,22,1462,863885,267357,1608,37:48.3,04:36.3,1,9,52,14,0,179,Admin,1,0,USA,0,50.18,0
21:09.4,10.160.200.221,10.197.3.29,user_382,Finance,SMB,4525,80,1437,939937,596051,3513,21:09.4,19:42.4,1,4,91,10,0,124,PowerUser,0,0,Germany,1,35.9,0
47:55.9,10.132.58.113,172.23.194.127,user_279,HR,TCP,18220,80,365,878328,605974,850,47:55.9,02:05.9,1,2,21,0,0,103,PowerUser,0,0,Germany,1,80.7,0
12:31.7,10.97.230.172,172.30.133.114,user_446,HR,HTTPS,41612,443,649,595786,1178253,5125,12:31.7,37:56.7,1,0,48,24,0,48,User,0,0,Germany,0,43.98,0
24:54.6,172.18.69.128,10.153.8.119,user_424,Admin,SMB,22237,22,111,560716,321775,3621,24:54.6,25:15.6,1,0,4,0,0,38,User,0,0,UK,1,79.16,0
56:26.9,10.48.130.241,172.17.117.44,user_592,IT,HTTPS,11961,445,1255,343490,1603901,1526,56:26.9,21:52.9,1,3,21,3,0,63,User,0,0,UK,1,50.66,0
09:29.4,172.31.130.186,172.30.221.11,user_296,Admin,RDP,53487,3389,435,86425,859926,362,09:29.4,15:31.4,1,3,90,10,0,6,PowerUser,0,0,USA,0,38.75,0
11:52.4,192.168.232.217,172.20.74.154,user_165,HR,RDP,8397,3389,412,765258,1085620,4800,11:52.4,31:52.4,0,5,26,15,0,35,Admin,0,0,Singapore,0,42.26,0
59:04.0,172.20.129.48,192.168.73.228,user_467,Admin,RDP,8462,445,610,1285881,1030522,2812,59:04.0,45:56.0,1,5,70,12,0,115,Admin,0,0,USA,0,51.72,0
54:12.4,10.185.204.216,192.168.150.147,user_569,Admin,HTTPS,37328,22,359,353993,598081,1131,54:12.4,13:03.4,1,0,129,17,0,14,Admin,0,1,Singapore,1,29.7,0
25:20.1,10.46.239.168,192.168.212.29,user_100,IT,SMB,28971,22,504,1729370,1909670,7513,25:20.1,30:33.1,1,12,222,32,0,171,PowerUser,1,1,USA,0,74.65,1
27:35.6,192.168.151.217,192.168.153.173,user_543,Finance,RDP,49981,3389,976,1212681,996235,6059,27:35.6,08:34.6,1,3,102,15,0,20,Admin,0,0,USA,0,69.32,0
34:58.6,192.168.100.65,172.17.221.34,user_41,Research,SMB,50001,443,187,801197,728771,2418,34:58.6,15:16.6,1,4,120,15,0,26,Admin,0,0,UK,1,38.17,0
36:20.2,172.29.125.211,172.25.70.41,user_548,Research,UDP,23438,3389,715,153819,1354757,3013,36:20.2,26:33.2,1,5,160,1,0,124,User,0,0,Germany,0,46.98,0
09:37.7,172.21.214.171,10.150.209.179,user_5,Operations,SSH,6535,443,579,108062,146709,2330,09:37.7,48:27.7,1,0,67,6,0,123,User,1,0,Germany,0,40.47,0
44:48.1,10.121.37.161,172.27.93.238,user_448,Research,SSH,63746,22,343,345210,80345,3075,44:48.1,36:03.1,1,4,58,15,0,105,User,0,0,USA,0,45.65,0
03:28.4,192.168.80.52,10.76.81.208,user_579,HR,SMB,12966,445,335,943401,186265,3688,03:28.4,04:56.4,1,2,80,20,0,110,User,0,0,India,1,55.39,0
57:05.1,192.168.179.249,192.168.121.31,user_443,Finance,SSH,12447,445,719,456637,373132,4264,57:05.1,08:09.1,1,0,99,25,0,1,Admin,0,0,USA,0,35.81,0
29:21.1,10.181.7.191,172.22.213.110,user_246,Operations,UDP,3129,445,367,1827200,1095157,6535,29:21.1,18:16.1,0,7,204,31,0,233,User,0,1,USA,1,55.29,1
15:14.7,172.18.162.134,10.86.15.106,user_494,Operations,UDP,38086,445,918,483274,130921,4099,15:14.7,23:33.7,1,2,47,5,0,67,PowerUser,1,0,UK,1,36.32,0
31:42.2,172.31.52.229,10.240.197.238,user_125,HR,HTTPS,3100,443,1375,374075,476215,5907,31:42.2,10:09.2,1,0,120,12,0,74,PowerUser,0,0,Singapore,1,51.44,0
57:32.4,192.168.35.21,10.100.87.45,user_464,Research,TCP,26468,22,426,51002,1372631,2142,57:32.4,33:14.4,1,2,90,21,0,22,PowerUser,0,1,India,1,61.82,0
19:18.9,172.31.242.78,192.168.66.216,user_531,HR,UDP,1974,443,452,133593,347757,2865,19:18.9,07:03.9,1,5,53,16,0,24,Admin,0,0,USA,0,48.06,0
46:30.6,192.168.95.244,10.213.52.149,user_360,HR,UDP,16354,80,803,204871,437483,3042,46:30.6,37:12.6,0,1,52,16,0,1,Admin,0,0,India,1,47.04,0
51:33.7,192.168.109.82,10.252.192.98,user_248,Research,UDP,17106,3389,1105,132530,165542,2317,51:33.7,30:10.7,1,3,98,0,0,54,PowerUser,0,1,Germany,1,50.85,0
32:07.8,172.21.54.186,172.23.192.102,user_360,Research,SSH,62836,22,444,273151,1133850,2747,32:07.8,17:54.8,1,0,25,0,0,113,Admin,0,0,UK,0,64.61,0
23:30.8,10.10.209.29,192.168.179.136,user_202,HR,HTTPS,57376,443,856,365764,69324,1967,23:30.8,56:17.8,1,3,68,44,0,151,User,0,1,Germany,1,52.24,0
54:14.8,192.168.157.186,192.168.86.151,user_66,Finance,SSH,59325,80,885,169579,1872508,3496,54:14.8,52:30.8,1,1,84,19,0,60,User,0,0,USA,1,22.49,0
04:50.2,172.17.143.33,192.168.198.105,user_513,Admin,SSH,34958,80,923,80307,1615145,5420,04:50.2,35:10.2,1,1,69,11,0,1,PowerUser,0,1,USA,0,34.17,0
50:11.4,192.168.75.137,192.168.83.222,user_84,Research,SSH,17172,443,864,986690,12955,2792,50:11.4,36:43.4,1,2,101,8,0,107,PowerUser,0,0,USA,1,53.83,0
39:38.1,172.28.155.115,10.41.247.122,user_342,Admin,SMB,31178,443,1000,338434,1355479,2813,39:38.1,26:31.1,1,6,73,18,0,63,PowerUser,0,0,Singapore,0,17.22,0
16:49.2,192.168.229.168,192.168.13.12,user_309,Finance,RDP,64744,80,767,29473,660555,1474,16:49.2,41:23.2,1,3,79,28,0,1,Admin,1,1,UK,1,54.06,0
11:59.8,172.22.226.135,192.168.233.81,user_383,IT,SMB,61862,80,159,142966,1581543,4642,11:59.8,29:21.8,0,0,1,1,0,114,Admin,1,0,Germany,1,45.4,0
00:49.2,192.168.55.220,172.17.209.106,user_204,HR,SSH,51816,443,505,1333508,758917,6120,00:49.2,42:49.2,1,2,92,11,1,14,User,0,0,Singapore,1,81.47,0
46:21.7,10.12.166.22,192.168.34.84,user_373,Admin,RDP,44997,3389,866,2288178,1334459,3869,46:21.7,50:50.7,0,6,41,11,0,29,PowerUser,1,0,USA,0,72.56,0
47:42.3,172.20.26.160,10.155.210.253,user_191,Research,TCP,48385,22,1214,1238418,821060,3472,47:42.3,45:34.3,1,7,161,22,1,265,Admin,1,1,UK,1,55.03,1
50:29.4,192.168.130.213,172.28.90.2,user_7,Research,UDP,22423,3389,449,292291,500366,1928,50:29.4,22:37.4,1,7,32,4,0,23,User,1,0,India,1,12.9,0
33:56.6,172.17.172.115,10.203.195.109,user_430,Operations,UDP,52483,445,1262,1019042,932956,4590,33:56.6,50:26.6,1,1,19,18,0,51,PowerUser,1,0,UK,1,63.42,0
41:47.0,10.209.71.101,10.225.230.62,user_38,HR,HTTPS,14800,443,202,412899,907164,4765,41:47.0,01:12.0,1,1,36,0,0,71,PowerUser,0,0,Germany,1,42.84,0
41:25.4,172.30.250.121,10.24.11.11,user_148,Research,HTTPS,62516,80,959,1450539,1626375,1550,41:25.4,07:15.4,1,9,305,27,0,195,PowerUser,1,1,UK,0,79.95,1
55:52.6,10.228.78.116,192.168.76.54,user_461,Finance,RDP,30008,3389,506,395079,80025,2690,55:52.6,40:42.6,1,4,88,11,0,41,PowerUser,0,0,USA,0,19.93,0
05:53.9,172.23.140.104,172.23.167.56,user_346,IT,UDP,54427,22,831,853881,345242,2983,05:53.9,55:36.9,1,1,131,4,0,91,PowerUser,1,1,Singapore,0,36.64,0
26:27.7,192.168.119.16,192.168.208.86,user_405,IT,SMB,36067,80,451,1720377,817325,4149,26:27.7,35:36.7,1,5,47,17,0,68,PowerUser,0,0,India,0,37.91,0
40:56.8,172.31.250.177,10.194.166.168,user_581,Operations,RDP,8837,22,471,354727,1212277,60,40:56.8,41:56.8,1,3,63,22,0,1,User,1,0,India,1,61.07,0
04:59.1,10.22.255.59,10.158.57.81,user_191,Research,SSH,31000,445,438,939496,628040,3364,04:59.1,01:03.1,1,5,73,7,0,18,User,0,0,Singapore,1,51.86,0
00:44.9,10.62.169.71,192.168.77.159,user_215,Finance,UDP,6569,445,327,1067033,1031453,2942,00:44.9,49:46.9,1,2,82,11,0,116,User,0,0,Singapore,1,47.6,0
18:25.4,10.139.153.127,192.168.85.222,user_124,Finance,SMB,44227,3389,77,861648,590130,1555,18:25.4,44:20.4,0,1,28,15,0,31,User,1,0,Germany,0,69.36,0
39:27.8,172.29.94.207,10.140.177.1,user_409,HR,TCP,34363,80,492,1208816,214207,3384,39:27.8,35:51.8,1,2,36,11,0,97,Admin,0,0,India,0,47.01,0
48:49.5,10.107.96.219,172.24.1.183,user_234,Finance,TCP,12176,3389,658,168919,969506,3730,48:49.5,50:59.5,1,5,92,22,0,56,PowerUser,0,0,India,1,52.77,0
07:36.1,10.92.218.152,192.168.98.194,user_224,Research,TCP,10918,22,1263,72980,1589157,4111,07:36.1,16:07.1,1,3,65,21,0,38,Admin,0,0,USA,0,38.87,0
00:49.8,10.159.123.94,172.25.126.106,user_276,IT,RDP,37267,3389,1337,804093,593327,1499,00:49.8,25:48.8,1,2,1,9,0,1,PowerUser,1,0,India,0,34.18,0
54:17.9,10.134.228.111,192.168.32.209,user_443,HR,SMB,47802,443,1398,5735,1400138,2209,54:17.9,31:06.9,1,1,86,23,0,66,User,0,0,UK,0,57.01,0
47:48.6,10.187.118.216,192.168.20.240,user_125,Finance,TCP,27985,445,673,32168,260940,3449,47:48.6,45:17.6,1,2,124,13,0,107,User,0,0,USA,1,24.16,0
48:01.0,192.168.172.67,10.195.122.246,user_205,Admin,SMB,45614,3389,1458,79730,880750,1481,48:01.0,12:42.0,1,0,118,27,0,86,User,0,0,Germany,1,55.25,0
45:51.7,10.32.5.110,192.168.211.26,user_5,Admin,TCP,22082,3389,207,449047,535639,6741,45:51.7,38:12.7,1,3,159,8,1,42,PowerUser,1,0,Germany,1,29.68,1
11:42.0,172.29.153.123,192.168.213.249,user_354,Finance,TCP,40484,80,1312,1072495,671097,1475,11:42.0,36:17.0,1,3,74,28,0,81,Admin,0,0,UK,1,38.11,0
42:38.2,10.108.127.114,10.19.141.128,user_553,IT,TCP,59957,80,1110,563100,1198450,4480,42:38.2,57:18.2,0,7,79,20,0,82,PowerUser,0,0,Germany,0,39.93,0
04:16.3,10.84.233.231,192.168.155.86,user_56,Research,SMB,24112,3389,656,1116248,603247,3181,04:16.3,57:17.3,1,6,120,4,0,166,User,0,1,UK,0,43.54,0
18:30.7,192.168.247.7,172.28.215.132,user_300,Operations,UDP,37468,3389,657,721819,810728,4800,18:30.7,38:30.7,1,0,77,22,0,1,User,1,0,UK,1,45.72,0
19:42.6,172.20.150.44,10.59.133.25,user_581,Operations,TCP,2750,22,666,291427,1114200,3728,19:42.6,21:50.6,1,3,136,0,0,43,User,0,0,UK,0,47.67,0
09:49.0,192.168.229.175,192.168.217.253,user_206,Research,SSH,8225,22,87,542698,361601,3335,09:49.0,05:24.0,1,0,19,10,1,105,Admin,0,0,Germany,1,54.59,0
28:18.8,10.13.195.95,10.100.203.174,user_392,IT,TCP,1893,443,429,455113,1316631,4260,28:18.8,39:18.8,1,8,185,16,1,131,Admin,1,1,USA,0,46.19,1
59:11.9,172.30.111.146,192.168.201.4,user_206,HR,SMB,21364,443,757,433639,1107793,3845,59:11.9,03:16.9,1,4,135,10,0,58,Admin,0,1,USA,0,48.34,0
51:16.7,10.202.109.136,172.16.226.136,user_404,HR,SSH,37217,22,1481,2011581,1276387,5386,51:16.7,21:02.7,0,0,121,32,0,124,User,1,1,Singapore,0,29.44,1
51:48.0,192.168.107.181,172.27.16.254,user_515,Finance,RDP,11141,3389,508,287475,1176070,3726,51:48.0,53:54.0,1,1,43,28,0,4,Admin,0,1,UK,0,18.1,0
11:09.1,192.168.248.42,172.17.45.15,user_189,Research,SSH,2275,80,1163,679809,249945,917,11:09.1,26:26.1,1,0,24,16,0,80,PowerUser,0,0,Singapore,0,66.2,0
37:12.2,192.168.177.1,172.21.3.36,user_427,Operations,RDP,37037,445,207,389612,535975,4873,37:12.2,58:25.2,1,4,146,10,0,1,Admin,1,0,UK,1,68.51,0
05:43.4,10.159.119.224,10.24.19.250,user_303,Admin,UDP,53334,445,705,996001,586681,2747,05:43.4,51:30.4,1,2,75,20,0,97,Admin,0,0,India,0,60.25,0
55:07.7,10.103.169.88,10.242.238.76,user_80,IT,SSH,61389,22,350,377319,875823,5700,55:07.7,30:07.7,0,8,65,21,0,34,User,1,0,Singapore,0,70.78,0
35:02.0,192.168.107.26,192.168.198.224,user_43,Operations,HTTPS,23853,22,1064,35155,667943,2963,35:02.0,24:25.0,0,3,48,7,0,37,PowerUser,0,0,India,0,46.92,0
11:33.9,192.168.37.46,192.168.93.39,user_260,Finance,TCP,12979,443,1240,933119,2053259,2502,11:33.9,53:15.9,1,0,129,38,0,155,Admin,1,0,USA,1,66.29,0
05:59.0,192.168.238.109,10.235.114.236,user_387,Research,RDP,40783,445,799,535991,1829365,3337,05:59.0,01:36.0,1,0,99,17,0,78,Admin,0,0,India,1,38.63,0
41:10.1,192.168.202.136,172.18.77.44,user_399,Finance,HTTPS,8561,443,1154,1079819,812649,6364,41:10.1,27:14.1,0,8,144,0,0,147,PowerUser,1,1,USA,0,55.26,1
21:38.4,192.168.105.129,172.28.146.136,user_192,Operations,HTTPS,44148,3389,120,41566,983796,2039,21:38.4,55:37.4,1,1,82,16,0,76,Admin,1,0,UK,1,50.33,0
26:46.0,172.25.219.147,192.168.75.88,user_280,IT,UDP,57539,3389,1339,261860,1434810,4516,26:46.0,42:02.0,1,5,65,18,0,12,User,0,0,UK,1,37.86,0
48:14.4,172.21.26.197,10.141.146.18,user_46,Research,SSH,18302,22,644,1114207,439418,3330,48:14.4,43:44.4,1,4,50,20,0,112,PowerUser,1,1,USA,0,45.93,0
52:57.4,10.221.38.52,172.24.162.123,user_521,HR,RDP,30363,80,1193,256393,311629,2109,52:57.4,28:06.4,1,0,37,6,0,76,Admin,0,0,Singapore,0,12.2,0
16:10.9,192.168.66.19,172.24.187.40,user_449,IT,UDP,58429,80,650,1211852,1351586,3213,16:10.9,09:43.9,1,9,212,27,0,251,PowerUser,1,0,UK,1,93.7,1
05:07.7,192.168.107.78,10.239.176.134,user_94,IT,UDP,52650,3389,933,367726,643563,2278,05:07.7,43:05.7,1,4,67,11,0,88,Admin,1,0,Germany,1,32.33,0
59:56.5,192.168.136.150,192.168.233.163,user_464,IT,HTTPS,36141,80,1372,364940,275895,3175,59:56.5,52:51.5,1,6,64,7,1,14,User,0,0,India,1,65.17,0
23:01.2,192.168.252.24,172.20.231.190,user_565,Operations,HTTPS,55817,445,601,415582,129132,3238,23:01.2,16:59.2,1,2,98,19,1,106,User,0,0,USA,1,42.71,0
55:16.5,10.156.64.120,172.20.250.232,user_65,Finance,TCP,19996,22,910,280936,1005180,5435,55:16.5,25:51.5,1,3,43,1,0,112,User,0,0,USA,1,51.92,0
01:58.8,192.168.246.245,192.168.70.92,user_426,HR,SSH,2094,3389,1114,549870,1112650,1661,01:58.8,29:39.8,1,2,74,10,0,81,Admin,0,0,USA,1,41.65,0
12:00.9,10.208.116.115,192.168.172.98,user_303,Operations,HTTPS,20115,445,874,35727,1457931,5304,12:00.9,40:24.9,1,0,30,24,0,84,User,0,0,India,0,53.41,0
50:45.0,10.128.98.181,192.168.5.104,user_185,Operations,HTTPS,61685,80,993,1449811,1080797,5916,50:45.0,29:21.0,1,5,122,26,0,63,User,1,0,USA,0,54.7,1
55:31.8,172.29.35.30,192.168.11.209,user_11,Admin,UDP,12610,443,321,580457,154397,2671,55:31.8,40:02.8,1,0,129,2,0,49,PowerUser,0,0,Germany,0,43.48,0
14:18.7,10.3.124.3,192.168.109.144,user_539,Finance,HTTPS,50263,3389,930,260764,345325,3091,14:18.7,05:49.7,1,1,129,8,0,70,Admin,0,0,India,1,75.29,0
37:20.0,10.122.37.170,10.235.91.201,user_432,HR,HTTPS,55913,443,866,221160,834160,5548,37:20.0,09:48.0,1,2,97,22,0,43,PowerUser,0,0,India,1,59.28,0
41:28.0,192.168.83.184,10.228.157.161,user_513,Research,HTTPS,18763,443,973,801670,409136,4323,41:28.0,53:31.0,1,5,120,20,0,182,PowerUser,0,0,Germany,0,60.33,0
40:55.5,192.168.49.197,10.206.122.233,user_236,IT,UDP,17535,3389,308,1999263,339791,5714,40:55.5,16:09.5,1,20,220,34,1,195,PowerUser,1,1,Singapore,1,90.54,1
52:04.0,10.90.71.69,172.23.240.253,user_422,Finance,SSH,13583,80,556,78695,821144,1857,52:04.0,23:01.0,1,6,120,14,0,1,Admin,1,0,Germany,0,43.39,0
55:18.7,10.247.242.89,10.153.254.173,user_508,Finance,TCP,61700,80,68,1298706,1092833,6822,55:18.7,49:00.7,1,7,74,15,1,125,User,0,0,USA,0,60.5,1
00:45.4,172.20.123.186,192.168.154.38,user_11,Research,HTTPS,12522,3389,1357,43680,787998,4058,00:45.4,08:23.4,0,1,74,4,0,90,Admin,0,0,USA,0,44.54,0
27:43.6,172.23.126.56,172.31.190.162,user_203,Research,HTTPS,2967,80,178,271249,815035,2035,27:43.6,01:38.6,1,6,100,23,0,34,User,1,0,USA,0,63.67,1
59:02.0,10.242.75.182,10.66.96.32,user_123,HR,TCP,11177,443,1447,525505,2711741,3989,59:02.0,05:31.0,1,0,96,22,1,103,PowerUser,1,0,USA,1,79.02,0
54:20.0,192.168.188.219,10.46.126.193,user_232,IT,SSH,43594,3389,142,472729,258565,862,54:20.0,08:42.0,1,0,64,7,0,124,User,0,0,India,0,23.59,0
23:37.3,10.35.218.82,10.99.164.190,user_176,Admin,UDP,38100,80,237,1397980,713602,986,23:37.3,40:03.3,1,3,6,11,0,1,PowerUser,1,1,UK,0,25.1,0
56:44.4,172.31.151.210,10.71.174.33,user_441,IT,HTTPS,1391,22,710,383621,1546049,4385,56:44.4,09:49.4,1,7,161,24,0,149,User,0,1,Germany,0,48.31,1
07:53.4,10.230.160.113,10.78.147.33,user_53,IT,HTTPS,30514,443,530,721368,651531,3495,07:53.4,06:08.4,1,2,1,14,0,64,PowerUser,1,0,UK,0,31.21,0
06:49.3,10.48.26.135,172.30.49.165,user_398,IT,SSH,10535,443,1100,295517,800094,3912,06:49.3,12:01.3,1,9,95,28,1,1,Admin,1,0,USA,0,51.98,0
30:44.0,172.28.144.64,10.249.168.15,user_508,IT,HTTPS,7236,443,1313,255386,445087,3077,30:44.0,22:01.0,1,0,79,5,0,79,PowerUser,0,0,Singapore,0,61.97,0
11:23.9,172.18.155.244,10.212.150.36,user_55,Operations,SSH,62087,80,662,397526,532123,3798,11:23.9,14:41.9,1,1,109,10,0,34,User,0,0,India,1,48.07,0
19:08.5,172.31.87.67,10.56.12.94,user_493,HR,SSH,11716,80,755,610718,26117,3985,19:08.5,25:33.5,1,5,106,13,0,1,Admin,0,0,Germany,1,47.14,0
59:14.5,172.26.183.4,192.168.29.40,user_409,Research,TCP,42582,443,798,1105518,622441,5048,59:14.5,23:22.5,1,2,117,26,0,214,User,1,0,Singapore,0,51.97,1
39:34.6,192.168.68.240,172.28.3.197,user_578,IT,SSH,16561,445,238,792630,1029150,1531,39:34.6,05:05.6,1,3,113,34,0,81,PowerUser,0,0,India,0,56.51,0
00:19.9,10.215.102.250,172.30.19.244,user_532,IT,HTTPS,34343,445,1143,1162682,171487,5113,00:19.9,25:32.9,1,2,6,1,0,104,Admin,1,0,UK,1,37.53,0
00:35.4,172.22.184.120,172.26.207.163,user_592,HR,HTTPS,22509,80,443,329935,54229,4170,00:35.4,10:05.4,1,4,94,27,0,135,Admin,0,0,USA,0,47.24,0
37:02.5,172.20.105.28,10.117.158.12,user_413,Operations,RDP,56446,22,1262,634363,884590,4655,37:02.5,54:37.5,1,0,80,20,0,134,Admin,0,0,UK,1,27.22,0
37:35.1,172.30.190.22,172.27.25.249,user_371,Operations,UDP,17945,445,766,825590,922438,6108,37:35.1,19:23.1,1,7,132,23,0,112,User,1,0,Germany,0,47.69,1
03:00.5,10.37.233.27,172.24.116.18,user_298,IT,TCP,2636,445,352,1953072,652971,1914,03:00.5,34:54.5,1,2,138,0,0,55,User,0,0,Germany,0,61.43,0
52:58.5,10.43.60.240,10.230.24.232,user_521,Operations,SSH,29001,3389,806,1175706,1187625,2717,52:58.5,38:15.5,1,6,109,15,0,49,Admin,0,1,India,1,27.07,0
14:44.1,10.41.83.110,192.168.202.198,user_186,IT,HTTPS,37431,443,1416,227976,980783,3438,14:44.1,12:02.1,0,2,64,10,0,1,PowerUser,0,1,Germany,1,55.2,0
34:37.1,10.234.140.41,172.28.86.104,user_398,Operations,UDP,26755,443,172,422888,246718,6466,34:37.1,22:23.1,1,5,86,12,0,125,User,1,0,UK,0,53.43,0
02:10.5,10.155.252.222,192.168.139.32,user_541,Finance,TCP,17356,445,1347,297762,1996511,545,02:10.5,11:15.5,1,4,49,15,0,135,Admin,0,1,USA,0,61.61,0
59:59.0,192.168.225.148,10.14.77.229,user_339,Finance,SMB,9980,443,1404,270041,97586,3163,59:59.0,52:42.0,1,0,35,15,0,102,User,1,0,Germany,1,44.63,0
19:21.3,192.168.165.142,172.19.182.8,user_50,IT,UDP,19307,443,1304,587917,1145678,5833,19:21.3,56:34.3,1,5,172,31,0,125,User,1,0,India,0,82.85,1
56:33.8,192.168.71.105,10.80.100.105,user_287,Research,SMB,19500,22,1205,206398,466079,2877,56:33.8,44:30.8,1,0,113,9,0,1,PowerUser,0,1,Singapore,0,44.91,0
36:23.6,192.168.85.194,172.30.130.198,user_77,Finance,SSH,39067,3389,759,164647,819950,2634,36:23.6,20:17.6,1,4,58,16,0,1,PowerUser,0,0,India,1,45.21,0
13:17.4,192.168.164.54,192.168.192.129,user_580,Research,SSH,4924,3389,1187,1522983,819305,4913,13:17.4,35:10.4,1,2,139,12,0,90,PowerUser,0,0,Singapore,0,22.8,0
33:39.8,172.26.92.20,192.168.241.110,user_506,Operations,SMB,45042,80,426,1039881,2011883,3827,33:39.8,37:26.8,1,12,167,37,1,108,Admin,1,1,USA,0,71.17,1
58:37.4,192.168.185.147,172.21.35.54,user_16,Research,HTTPS,40187,80,725,1254199,1458882,3933,58:37.4,04:10.4,1,1,91,16,0,23,Admin,1,1,India,0,58.14,0
30:23.8,192.168.168.148,172.22.144.232,user_57,Finance,UDP,40296,22,87,806519,1090878,2341,30:23.8,09:24.8,1,0,79,22,0,40,PowerUser,1,0,UK,1,50.76,0
56:52.0,192.168.36.237,192.168.71.35,user_341,HR,RDP,63590,445,1178,1105589,157306,4468,56:52.0,11:20.0,1,7,223,51,0,118,PowerUser,1,1,UK,0,84.75,1
33:24.8,172.20.209.73,172.17.29.237,user_466,Operations,SSH,56245,22,782,138931,541100,3030,33:24.8,23:54.8,1,8,58,0,0,79,User,1,0,USA,0,49.65,0
58:49.3,192.168.79.64,172.18.18.153,user_73,Admin,HTTPS,37012,80,859,55746,36236,4184,58:49.3,08:33.3,1,7,47,12,0,56,PowerUser,0,0,USA,0,20.21,0
